position,angle
1.482297658920288,26.69015121459961
3.7024788856506334,-8.110726356506348
-0.4885585010051727,28.31019401550293
-1.0146660804748535,-13.495733261108398
4.009853839874268,32.19573211669922
-1.7600743770599363,32.0053825378418
-6.2951531410217285,-27.3889389038086
-5.659874439239502,21.67464828491211
0.8227774500846863,-5.518693923950195
-0.8639203906059265,-4.88751220703125
-2.387560606002808,-22.92721939086914
3.6135315895080566,4.67244291305542
-2.834826707839966,26.751075744628903
-6.034476280212402,-34.43565368652344
-6.451700687408447,15.86854076385498
-7.218164920806885,21.801408767700195
2.896234035491944,18.26026725769043
-3.9065325260162354,21.29948806762696
0.7312601804733276,-12.901822090148926
5.15648078918457,5.330347061157227
4.162558078765869,3.216986894607544
-1.5236366987228394,30.986963272094727
-2.426051378250122,-8.5032958984375
2.5120763778686523,8.015204429626465
-0.9482409954071044,12.785737991333008
7.30996561050415,21.342849731445312
-0.0129466019570827,10.04764175415039
3.208927869796753,-8.944128036499023
7.70632266998291,7.531482696533203
-5.607675075531006,-4.430530548095703
-3.69887375831604,0.3942307829856872
-1.6211175918579102,19.4477596282959
-4.699138164520264,31.10880851745605
-6.028447151184082,34.0841178894043
1.0429975986480713,14.743562698364258
2.189836502075196,14.4790678024292
-1.6765776872634888,-14.57421588897705
-5.086188793182373,10.89057445526123
-2.7308969497680664,-30.821935653686523
4.458453178405762,21.228731155395508
-2.7308969497680664,30.821935653686523
-4.322995185852051,10.984700202941896
2.504646778106689,32.65193557739258
6.850066661834717,9.485149383544922
-1.1732628345489502,34.416259765625
6.997824192047119,-10.8750581741333
3.317263603210449,9.50741958618164
-0.3163248896598816,10.496350288391112
3.8698463439941406,35.47271728515625
-4.699138164520264,-31.10880851745605
-3.527191638946533,0.2683623433113098
-1.591472864151001,14.975984573364258
4.010277271270752,30.47985076904297
0.9762149453163148,17.744670867919922
2.279104471206665,22.085304260253903
6.56524133682251,21.90317726135254
-3.8548545837402335,39.059383392333984
-8.660987854003906,-17.112972259521484
-4.235071659088135,-8.79741096496582
3.786738395690918,23.976476669311523
5.288354396820068,2.2293667793273926
-4.235071659088135,8.79741096496582
6.211165904998779,7.771510601043701
-7.470081329345703,-8.207216262817383
3.981848955154419,15.679524421691896
-7.1939897537231445,18.30363655090332
5.921488761901856,8.44212532043457
4.691958427429199,-26.37841987609864
4.19661808013916,8.906744003295898
-5.522770404815674,29.31214141845703
-0.8776614665985107,3.7953872680664062
3.8574140071868896,-31.276582717895508
1.344318389892578,32.557579040527344
7.994446277618408,17.112972259521484
1.4713772535324097,28.755624771118164
-4.772696495056152,28.71184730529785
0.5624455213546753,15.145706176757812
2.3999617099761963,-38.70318222045898
-1.1732628345489502,-34.416259765625
-2.8066275119781494,-4.7405104637146
-3.095833778381348,-31.652889251708984
-0.2533625662326813,16.21056365966797
-4.835660457611084,13.045637130737305
0.9762149453163148,-17.744670867919922
