gfx,gfy,gfz,pil0_fx,pil0_fy,pil0_fz,pil0_contact,pil1_fx,pil1_fy,pil1_fz,pil1_contact,pil2_fx,pil2_fy,pil2_fz,pil2_contact,pil3_fx,pil3_fy,pil3_fz,pil3_contact,pil4_fx,pil4_fy,pil4_fz,pil4_contact,pil5_fx,pil5_fy,pil5_fz,pil5_contact,pil6_fx,pil6_fy,pil6_fz,pil6_contact,pil7_fx,pil7_fy,pil7_fz,pil7_contact,pil8_fx,pil8_fy,pil8_fz,pil8_contact,position,angle
0.422424614,-1.606443286,11.57357502,-0.033399258,-0.00628289,0.005932523,0,0.218840927,-0.738323271,8.024858475,1,-0.004937651,-0.00061024,-0.036923543,0,0.005400257,-0.003466897,-0.001848217,0,0.566981852,-1.19278264,2.228121042,1,0.014979131,0.00709826,0.028500415,0,0.003779753,-0.202122644,0.010810194,0,-0.002150896,-0.031648748,-0.002594454,0,-0.347069502,0.561695457,1.316718102,1,-1.402641892,-17.22343636
0.088753209,0.088798761,9.707323074,0.00878836,0.002243911,0.107601769,0,0.255896091,0.3978495,1.731520891,1,-0.000434168,-0.010520539,-0.015897512,0,0.000188635,0.003196708,-0.007703864,0,0.020046247,-0.055537865,5.930404663,1,0.008887063,0.002645089,-0.029997408,0,-0.002544933,0.002164078,-0.002921242,0,-0.203542411,-0.260644585,2.007417917,1,0.001468343,0.007402509,-0.013102284,0,0.993462801,19.09349251
1.302487612,0.018132102,10.09365273,-0.012484532,-0.001026894,-0.00307508,0,0.199425936,0.835520983,1.653333306,1,-0.002343715,0.011950657,-0.029396774,0,-0.000550512,0.008741518,-0.017660391,0,0.638932228,-0.0545667,6.474964142,1,0.010849704,0.006568809,-0.003416349,0,0.001339108,-0.136322707,0.013017221,0,0.477017373,-0.677941978,2.031912088,1,-0.009697954,0.025208425,-0.026025824,0,0.993462801,-19.09349251
0.296204448,-0.346397966,5.170262337,0.005547187,-0.004825864,-0.010146485,0,0.226442337,-0.093830422,3.138276577,1,0.000308535,0.001227655,-0.023103138,0,0.000586068,0.000201306,-0.025174361,0,-0.196355611,-0.29050976,1.718645096,1,-0.012143139,0.000641883,-0.013985019,0,0.262694091,0.031572141,0.468654633,0,0.004981231,0.007810017,-0.069861896,0,0.004143788,0.001315095,-0.01304277,0,2.896234035,18.26026726
0.838273048,-0.178644091,7.961387634,0.057599466,-0.030463396,0.021876372,0,-0.005704086,0.001350454,-0.035017982,0,0.002964386,-0.007336391,0.00957012,0,-0.004360359,-0.001954318,0.004053698,0,0.458030134,0.496841401,4.403189182,1,0.003784607,0.00252555,-0.002998565,0,-0.017121552,0.037131995,-0.105288088,0,0.352248996,-0.694832623,3.682333469,1,-0.009168512,0.018093256,-0.016330503,0,2.896234035,-18.26026726
0.060981728,0.037763529,8.048697472,0.006367096,-0.003790058,-0.006455235,0,0.309908181,0.312560856,2.022677898,1,0.000387486,-0.002822096,-0.032483649,0,0.00208897,0.001880117,-0.019956036,0,-0.100648656,-0.089146815,5.371308804,1,-0.007798434,-0.00650979,-0.010427545,0,0.006702533,-0.006254155,-0.004119735,0,-0.160181418,-0.172551513,0.736046314,1,0.004155985,0.004396996,-0.007893146,0,1.246439695,17.6146431
0.990726829,0.040885124,10.10144329,0.070943609,-0.022178719,0.018621266,0,-0.015015339,0.507909477,0.730732858,1,0.004790429,-0.022489477,0.001952504,0,-0.007625955,0.008876594,-0.002518328,0,0.480424464,0.303466827,7.079129696,1,0.009067635,-0.004171173,0.003539755,0,-0.002045116,-0.063169882,-0.021535803,0,0.437272698,-0.668033838,2.318562984,1,0.012914429,0.000675355,-0.027041238,0,1.246439695,-17.6146431
0.180841237,-0.334711462,11.28553867,0.006959967,-0.005096862,-0.008204369,0,0.020311235,0.00197735,0.017749656,0,0.00223187,-0.001853997,-0.031481456,0,0.002139279,0.000813123,-0.022291586,0,0.536887765,0.390463531,4.583459854,1,-0.007952573,-0.007991787,-0.013958367,0,0.00805285,-0.007308044,-0.011653852,0,-0.391287476,-0.708825231,6.782449245,1,0.003498316,0.003110432,-0.010530191,0,-0.59791863,18.61016464
0.882468879,-0.766180038,9.181994438,0.035998642,-0.028335065,0.017002694,0,0.274330109,0.204577908,5.614593983,1,0.000119551,-0.016048424,-0.010476064,0,-0.001197312,0.002578097,-6.92E-05,0,0.719794154,-1.186506152,3.149008036,1,0.009283623,0.004698034,-3.21E-05,0,-0.011129416,0.043633979,-0.067212656,0,-0.006277015,-0.005988425,-0.005740638,0,-0.138453528,0.215209931,0.484920055,0,-0.59791863,-18.61016464
0.44979319,-0.268499911,8.563566208,0.008132863,-0.005965549,-0.008665303,0,0.005172866,0.003095561,-0.004620003,0,-0.340059131,-0.418642491,2.673811436,1,0.000476057,0.00183435,-0.022685712,0,0.390383035,0.241464615,1.053011775,1,-0.006283814,-0.005667199,-0.013636045,0,0.007708341,-0.007192219,-0.012070248,0,0.380720556,-0.077780724,4.914899826,1,0.003542435,0.000353756,-0.016479073,0,-2.888152599,17.95495033
0.390344173,-0.96217519,9.664787292,0.07320226,-0.021799011,0.00915765,0,0.781543314,-1.413900852,5.333068371,1,0.001004595,0.003490531,-0.016777448,0,0.000556202,0.001514935,0.001290834,0,0.094833821,-0.237052277,-0.045909055,0,-0.064935669,0.045951445,0.380290747,0,-0.008251617,-0.074679978,-0.052586418,0,-0.013192667,0.041997138,-0.023667539,0,-0.474416047,0.692302763,4.079919338,1,-2.888152599,-17.95495033
-0.448317856,0.162868559,10.45370865,0.005951562,0.000383877,-0.031199804,0,0.005626811,0.005673326,-0.009149778,0,-0.002125088,-0.003573731,-0.100355431,0,0.000122051,0.001600757,-0.009666463,0,0.00944782,0.003219769,-0.105069056,0,0.327929348,0.583276331,3.324263334,1,-8.13E-05,0.007037436,0.002424624,0,0.002156265,0.007375024,-0.054661795,0,-0.797345281,-0.442124248,7.437122822,1,-8.740764618,16.92182732
0.208634123,-0.074216008,8.882157326,0.055322547,0.01297537,0.005859558,0,-0.006730339,0.010043559,-0.038470224,0,-0.240078688,0.325720668,6.480690479,1,0.003806221,-0.005329485,0.020077342,0,-0.015679412,0.042969976,-0.070139632,0,0.414441913,-0.548571289,2.49221611,1,-0.003976016,0.076850384,0.00068266,0,0.007819223,-0.020794297,0.019030036,0,-0.006291331,0.031919111,-0.027789043,0,-8.740764618,-16.92182732
-0.127516568,-0.342252821,4.64676857,0.004817046,0.001941443,-0.022443663,0,0.005139812,0.002847273,-0.0076411,0,0.002155556,0.001175971,-0.094765514,0,0.001943346,0.001116125,0.009013562,0,0.010763205,0.002663268,-0.111105487,0,0.026320687,-0.143697068,3.496465206,1,-0.000610292,0.006532366,0.002125499,0,0.001510329,0.00802051,-0.056173481,0,-0.179556251,-0.222852707,1.431293607,1,-7.000425339,17.86594963
0.423026323,-0.00192868,4.429286003,0.008524898,0.010679329,0.007917346,0,-0.004873962,0.006133815,-0.025607571,0,0.000931288,0.097272359,0.39918983,0,0.002886986,-0.002825801,0.019548699,0,-0.015548985,0.030431567,-0.071922734,0,0.262003779,-0.00479357,3.672287941,1,-0.000127439,-0.026445823,0.003703128,0,0.008836239,-0.022789331,0.015411384,0,0.160393491,-0.089591227,0.408758253,0,-7.000425339,-17.86594963
-0.012384217,-0.317956001,2.349571943,0.002972453,0.002275335,-0.024794394,0,0.004698378,0.00139756,-0.003218381,0,0.036427751,-0.029524384,0.508448362,1,0.001254954,0.00049314,0.009467412,0,0.007787239,-0.001590367,-0.077151835,0,-0.196156561,-0.342260063,1.783338785,1,-0.001118397,0.006372681,0.001323439,0,0.138147876,0.034695975,0.109977603,0,-0.006397915,0.010184101,0.042180728,0,999,999
0.20261845,0.066694014,2.870933771,0.014864117,-0.008224272,0.02605756,0,0.016289558,-0.02113482,-0.00477494,0,0.001365109,-0.005759435,0.021253072,0,0.000592556,0.004636823,0.017079139,0,-0.019488914,0.020591849,-0.103206843,0,-0.010182257,0.04058833,1.646842003,1,-0.00033296,0.106741555,0.014449868,0,0.001823413,-0.007273138,0.00854246,0,0.19768782,-0.063472874,1.244691491,1,999,-999
0.471342117,-0.256144315,4.577181339,0.002610896,0.001721349,-0.025527705,0,0.005148503,0.005633256,-0.00668925,0,-0.016685572,-0.153098732,1.516777277,1,-0.000513676,0.000647948,-0.012132193,0,0.155910969,0.053725027,0.05845255,0,-0.02469825,-0.010807697,0.041956041,0,-0.000771301,0.007146549,0.001845724,0,0.35582453,-0.170226485,2.970662355,1,-0.005483978,0.009114473,0.031836659,0,-3.188504219,18.34787369
0.148399383,-0.48101148,5.571446896,0.043794826,-0.006198442,0.005273082,0,0.265151531,-0.908916652,2.920572042,1,0.001921255,-0.011821676,0.003108437,0,0.00049542,0.003534282,0.004909553,0,-0.016296044,0.029428639,-0.105193824,0,-0.04998498,0.019113811,0.235362977,0,-0.002505077,-0.046130996,-0.02512465,0,0.00783669,0.037137162,0.004201488,0,-0.102014273,0.402842432,2.528337717,1,-3.188504219,-18.34787369
0.337916434,-0.207552165,10.45059872,0.001977931,-0.002820034,-0.019956188,0,0.00824065,-0.003436182,0.017239731,0,-0.188173562,-0.2084077,1.109748006,1,-0.001622002,0.000234205,-0.0535869,0,0.691299558,0.390388459,3.121150017,1,0.021764947,-0.003485221,-0.015397774,0,0.005753843,-0.003804395,-0.019929618,0,-0.199028477,-0.390476763,6.301938534,1,-0.002296395,0.014255476,0.009392463,0,-1.621117592,19.44775963
0.365963757,-1.05745554,9.099933624,-0.017978778,-0.003752917,-0.01040695,0,0.257918745,-0.75552398,6.498315334,1,-1.28E-05,0.000677041,-0.042779543,0,-0.007319692,0.000432374,-0.015902631,0,0.34820801,-0.867446482,0.834497452,1,0.014175723,0.006129537,-0.017883794,0,0.00192078,-0.02942846,0.008864319,0,-0.000246151,0.006832514,-0.006588128,0,-0.230702087,0.584624887,1.851817131,1,-1.621117592,-19.44775963
0.142247379,-0.320085555,7.000869274,0.003255002,-0.000793067,-0.017697018,0,0.071928211,0.094783768,0.228366986,0,0.000616739,-0.004275472,-4.14E-05,0,-0.00175235,-0.000541798,-0.05867048,0,0.212923422,-0.113552667,4.734160423,1,0.017706797,-0.003953067,-0.012299695,0,0.00497348,-0.004150671,-0.018322466,0,-0.167083189,-0.299645454,2.134465933,1,-0.000320744,0.012042887,0.010906766,0,0.129291624,20.4098835
0.962980986,-0.027360467,6.252020836,-0.00847747,-0.011401134,-0.001984809,0,0.2406874,0.753865898,2.091199636,1,0.003768201,-0.012942154,-0.035869312,0,-0.008762516,0.005838932,-0.020152992,0,0.615366518,-0.634607673,4.0324049,1,0.013974766,-0.005715693,-0.012323635,0,0.003911012,-0.029850444,0.020207729,0,0.115194149,-0.120652422,0.189511508,0,-0.012681086,0.028104188,-0.010971977,0,0.129291624,-20.4098835
0.159880161,-0.346247047,3.821763754,-0.000627447,0.000240478,-0.013501138,0,0.183690846,-0.050978836,2.276632309,1,-0.000728357,-0.005969585,-0.000194246,0,-0.002419488,-0.000182731,-0.051518302,0,-0.124716684,-0.30665648,1.446797609,1,0.013804108,-0.005837371,-0.00407612,0,0.096857488,0.010164969,0.183633909,0,-0.007363957,-0.001528032,-0.032908943,0,0.001383649,0.014500534,0.016898664,0,2.848124504,19.77318954
0.741100252,-0.108732179,6.485951424,0.039142113,-0.001377727,0.11172615,0,-0.01894597,0.045827392,-0.035323497,0,0.001871445,0.004445149,-0.026837086,0,-0.008252541,0.010207631,-0.021819195,0,0.399421573,0.38962689,3.646731377,1,0.007902492,-0.002489332,-0.027024461,0,0.003706552,-0.095792554,0.01474109,0,0.320915669,-0.480717182,2.854436159,1,-0.004661068,0.021537559,-0.030679069,0,2.848124504,-19.77318954
0.369637519,-0.386866242,7.985262394,0.000473823,0.000550219,-0.025519175,0,-0.119389445,-0.378482223,1.946085691,1,0.001359418,0.001424114,-0.014093895,0,0.509517133,0.190162912,2.18361187,1,-0.01334753,-0.008454827,0.039043397,0,0.01875825,-0.004229608,-0.005149328,0,-0.020443369,-0.201839522,3.900225401,1,-0.007302772,9.09E-05,-0.043168031,0,1.20E-05,0.01391182,0.00422607,0,5.69504261,18.69696999
-0.206337437,-0.155274987,9.821464539,-0.162957326,-0.177534014,4.706514835,1,-0.022042569,0.03355759,-0.035019662,0,-0.000587934,0.016657334,-0.023949673,0,0.463850498,-0.424051851,1.971335053,1,-0.000692418,0.010520537,0.112135559,0,0.006610322,-0.006054272,-0.030783655,0,0.001611901,-0.059303317,-0.009700913,0,-0.460406452,0.420568764,3.141898394,1,-0.031723458,0.030364273,-0.010965426,0,5.69504261,-18.69696999
0.105500378,0.047440883,7.530567646,0.01677921,-0.00515512,-0.04413344,0,-0.036649503,-0.016459404,0.06020594,0,-0.00058573,-0.002227209,-0.010931187,0,0.418837816,0.309583992,4.045605659,1,-0.010090426,-0.001187415,0.041429102,0,0.015794976,-0.019420894,0.035073292,0,-0.294821948,-0.210009843,3.416951656,1,-0.000446079,-0.001631252,0.001710804,0,-0.003317917,-0.006051967,-0.01534429,0,6.653509617,18.52282524
0.021845572,-0.231463954,8.199398994,-0.303382069,0.07642141,3.729101419,1,-0.005259927,-0.005475701,0.01059707,0,0.002977205,-0.008111215,0.012926391,0,0.559247911,-0.6987589,3.84559536,1,-0.003335814,0.008715237,-0.007461847,0,-0.005269328,0.00283459,0.000199001,0,0.000413313,0.199243024,-0.015881985,0,-0.256903589,0.203424171,0.617281437,1,0.033357881,-0.009756565,0.007042996,0,6.653509617,-18.52282524
0.466971457,-0.596351624,13.92761993,0.016795667,-0.004800569,-0.05161503,0,-0.478424042,-0.790144861,5.638269901,1,-0.002472281,0.007625275,-0.020360146,0,0.691037834,0.315544039,2.029466629,1,-0.007883335,0.002292202,-0.006914197,0,0.012176326,-0.015764643,0.030533653,0,0.239925876,-0.100814201,6.341174126,1,1.39E-05,0.000362132,-0.012204067,0,-0.004198494,-0.010651023,-0.020731412,0,5.223977089,17.6084156
-0.527180791,-0.591751397,16.10464478,-0.228645951,-0.726442695,6.660488129,1,-0.00667501,0.010303243,-0.006060924,0,0.003156803,-0.015663195,0.008091844,0,0.556044042,-0.41772154,1.917921662,1,-0.021630643,0.205336049,0.774468899,1,0.001474461,-0.005792375,0.008938953,0,-0.00587665,0.091131054,-0.062965967,0,-0.876956165,0.250577301,6.826088905,1,0.051928252,0.016520822,-0.022327483,0,5.223977089,-17.6084156
0.705421805,-1.103790283,15.02062225,0.023397943,-0.007212886,-0.045390509,0,0.501753211,-0.471130043,8.625358582,1,-0.000723645,0.008158068,-0.01411777,0,0.00483225,-0.000380346,0.004341595,0,-0.622067094,-0.735718071,4.624002457,1,0.012267591,-0.017340781,0.020460045,0,0.788491964,0.130183369,1.828526258,1,0.000625559,-0.000773182,-0.004593964,0,-0.003155924,-0.009576325,-0.017964806,0,3.577455521,17.37075424
2.03471756,0.401092231,19.52059555,0.479316115,-0.296984851,1.69119072,1,-0.003208102,0.04105461,-0.052451797,0,0.004192457,-0.026939845,-0.002291102,0,-0.009486224,0.01480688,-0.00605769,0,0.873969793,1.671514392,9.757718086,1,0.00967213,-0.004784311,0.017404152,0,-0.013253883,0.069020763,-0.091992773,0,0.63767457,-1.112048984,8.24903965,1,0.055840734,0.045453601,-0.041966382,0,3.577455521,-17.37075424
0.195824519,-0.305748969,3.725738525,0.018756583,-0.006793977,-0.034580775,0,0.100002602,0.027452316,0.798494458,1,-0.001980613,0.001512767,-0.007651793,0,0.00443877,-0.002241075,0.01702299,0,0.052323587,-0.295234203,2.953115702,1,0.020731116,-0.016277976,0.019846516,0,0.005486438,-0.0010198,-0.000527995,0,-0.001547124,-0.003102257,-8.71E-05,0,-0.002386857,-0.010044789,-0.01989332,0,0.961161077,18.25892639
0.395977706,0.456269234,5.210306644,-0.067866333,-0.025312787,-0.115842141,0,0.00489488,0.373433053,0.428532928,0,0.003428414,-0.012391917,-0.002133921,0,0.000238876,0.004617134,-0.004360195,0,0.330667436,0.132608593,4.363280296,1,0.004659589,-0.003882319,0.019064602,0,-0.010636718,0.113620281,-0.054795954,0,0.104234591,-0.135642558,0.570709944,1,0.026356978,0.009219762,0.005851178,0,0.961161077,-18.25892639
0.139080703,0.186894968,6.433732986,-0.014180017,0.004589154,0.02456166,0,-0.004926286,-0.006905938,-0.037511688,0,-0.081074998,-0.048245106,0.171762452,0,0.001276198,0.003239989,0.005311711,0,0.263890713,0.364300728,1.611338735,1,-0.006763243,-0.005907706,-0.011949973,0,0.001619506,-0.000419349,-0.009354679,0,-0.01844359,-0.121230587,4.688623428,1,-0.002317572,-0.002526192,-0.009048455,0,-2.222671747,18.04341125
0.162897229,-0.468326628,6.438941479,0.021593586,0.000448239,0.009957147,0,0.400855929,-0.705943823,4.512525082,1,0.000499513,-0.017632734,0.003545117,0,0.004606066,-0.004918973,0.004139532,0,0.149670884,-0.381502271,0.32757616,0,0.013816995,-0.00192799,0.03248461,0,0.0027194,-0.257187724,0.036251456,0,0.001404078,-0.027039958,0.002674232,0,-0.432269275,0.927378595,1.509787917,1,-2.222671747,-18.04341125
0.206700593,-0.21161744,4.508965015,-0.011638828,0.002660472,0.022214334,0,-0.006616336,-0.00232743,-0.036212448,0,-0.066212416,-0.231149837,2.391611099,1,0.001013862,0.00261869,0.003510161,0,0.033136059,0.01260858,-0.053485461,0,-0.143926188,-0.114139102,0.352356166,0,0.001697133,3.99E-05,-0.011542457,0,0.39994216,0.12000671,1.85003674,1,-0.000694856,-0.001935369,-0.009523606,0,-4.156505585,15.62083149
0.321021736,-0.701616287,5.458507538,-0.020566607,-0.002243055,0.003897536,0,0.419845313,-0.871147811,1.971329689,1,0.000649207,-0.007641891,0.002495537,0,0.006232689,-0.009166306,0.006260044,0,0.004607635,0.00604923,-0.045556329,0,-0.071601242,0.057710309,0.865666986,1,-0.000986552,-0.240413755,0.031055626,0,-0.000662007,-0.001797126,-0.000949128,0,-0.016496716,0.367034078,2.624307632,1,-4.156505585,-15.62083149
-0.02524101,-0.276729286,6.491511822,-0.01324758,0.001383587,0.02143549,0,-0.00351707,-0.008449762,-0.028018186,0,0.162160918,0.066160746,1.773825049,1,0.00121596,0.003342517,0.011158268,0,0.013472269,0.014548453,-0.107414745,0,-0.123472974,-0.268556476,4.592806816,1,0.000778365,0.001165118,-0.011175958,0,0.010540391,0.007864779,-0.00203198,0,-0.073171295,-0.094188251,0.240927324,0,-6.451700687,15.86854076
0.18859008,-0.348914355,6.230745316,-0.011258299,0.009504314,-0.004724998,0,0.017961096,-0.045452937,0.038396854,0,-0.110744722,0.08494585,0.481512159,0,0.001228539,0.001886766,0.000558489,0,0.000307053,0.029251326,-0.05314273,0,0.045058142,-0.043747917,4.437849045,1,-0.001920802,-0.14113979,-0.001129251,0,-0.000739621,0.032013513,-0.007490815,0,0.248698682,-0.276175469,1.338916063,1,-6.451700687,-15.86854076
-0.093443513,-0.044700235,5.642531395,-0.013400984,0.002309976,0.016842013,0,-0.005840696,-0.004078568,-0.030399827,0,0.001789106,0.006309154,0.024209077,0,0.002044921,0.002981228,0.017137609,0,0.010087796,0.010725806,-0.080221787,0,0.223766819,0.240009367,2.276698828,1,-0.000416074,0.000929555,-0.010024462,0,0.01120213,0.00869518,-0.012493551,0,-0.322676539,-0.312581956,3.440783978,1,-8.931044579,16.47502136
0.019253999,-0.133259937,5.389246941,-0.020050835,0.01122705,-0.005901472,0,0.013247144,-0.058408048,0.022089647,0,-0.16275242,-0.011464062,3.430558681,1,0.005513778,-0.001903981,0.002047898,0,-0.001771287,0.02901669,-0.068220153,0,0.153466508,-0.128845274,2.011746645,1,-0.000805996,-0.023886343,0.01438008,0,0.00221851,0.02050096,-0.005068684,0,0.030188603,0.030503059,-0.012385898,0,-8.931044579,-16.47502136
0.078758441,-0.75927496,8.487868309,0.017186161,-0.009116924,-0.016564596,0,-0.007822821,0.011658608,-0.035787005,0,0.131059334,-0.12432649,3.2792871,1,0.000112729,0.000194967,-0.013539173,0,-0.004118473,0.008062883,-0.011735984,0,-0.479627371,-0.83457309,4.788769722,1,0.000897024,0.006266617,0.002411864,0,0.416317493,0.161444306,0.476442426,0,0.004754387,0.0211142,0.018584104,0,-5.003007412,17.34580612
0.452127069,-0.37234512,9.036027908,0.015565917,-0.004628353,0.015330469,0,0.022100681,0.019341314,-0.011253099,0,0.00166071,-0.004331151,-0.074230336,0,0.002896309,-0.010780627,0.013530273,0,-0.010957677,0.031697966,-0.040805876,0,-0.13673304,0.181599274,5.265438557,1,0.002254619,0.144410923,0.011782259,0,0.00536445,-0.100278772,0.023889128,0,0.549975097,-0.629375696,3.832346916,1,-5.003007412,-17.34580612
0.95106101,-0.58500421,11.77427864,0.017395772,-0.007765174,-0.015391619,0,-0.008021816,0.01364016,-0.043786474,0,-0.326381117,-0.564908683,4.68651104,1,0.000454181,-0.001188776,-0.017275371,0,0.475511789,0.257141024,0.960180879,1,-0.221469268,-0.292441756,0.945555806,1,0.001557829,0.005055998,-0.003184248,0,1.007673144,-0.01682009,5.251225471,1,0.0043405,0.022283012,0.010442982,0,-2.936286688,18.00089836
0.650898159,-0.670496225,14.19711971,0.049594618,0.004092336,0.000545771,0,1.238214254,-1.374745965,5.971861839,1,-0.0003333,0.011955786,-0.062756345,0,-0.002697052,-0.005444982,0.010299608,0,0.075261183,-0.167721108,-0.167491943,0,-0.163771421,0.225904807,1.87323451,1,0.006457513,0.102090709,0.052297898,0,0.00484461,-0.052305732,0.01720443,0,-0.556672394,0.585677981,6.501924038,1,-2.936286688,-18.00089836
0.113233358,-0.101411961,3.319864035,0.01581049,-0.009480145,-0.019825814,0,-0.003039974,0.002807464,-0.020536894,0,-0.00683252,0.004683147,0.055500593,0,-0.000890708,-0.000296612,-0.018294994,0,0.15871121,0.111493975,1.595686078,1,-0.00326769,0.002777162,-0.012074154,0,0.000172926,0.005355173,-0.00039922,0,-0.051665224,-0.236251995,1.724175692,1,0.004234846,0.017499873,0.015632819,0,-0.958045423,19.04818344
0.233238295,0.131005257,3.476017714,0.035718363,0.006143304,0.006816609,0,0.090095699,0.222017497,1.971065879,1,-0.000301406,0.017233122,-0.037735812,0,-0.002527496,-0.00820451,0.007892841,0,0.094991483,-0.130793869,1.451084495,1,0.009098633,-0.003898914,0.037427776,0,0.002023172,0.098726518,0.019619709,0,0.00115131,-0.107603401,0.02542476,0,0.002988538,0.037385512,-0.005578524,0,-0.958045423,-19.04818344
0.56627661,-0.971627593,8.097535133,0.017476007,-0.008253149,-0.007848144,0,0.574860394,-0.389090449,5.279131413,1,-0.004479691,0.006467874,0.044269662,0,0.000825026,-0.001536738,-0.008588295,0,-0.229392081,-0.442687035,1.952125311,1,-0.006380993,0.004033505,-0.003157774,0,0.208512351,-0.158211067,0.773375034,1,-0.000521206,0.001874919,0.050997272,0,0.005376772,0.015774498,0.017230548,0,3.046849966,18.9098835
0.646221995,-0.130117089,11.27914238,0.070421018,-0.253190279,1.459326267,1,-0.017269058,0.077762693,-0.044802908,0,0.001904998,0.002251904,-0.041880533,0,-0.006809479,-0.002513426,-0.005128972,0,0.277627617,0.546378851,5.021876812,1,0.009546438,0.00453441,0.008512637,0,0.003669321,0.011897869,-0.014251195,0,0.32808125,-0.555661023,4.928999901,1,-0.020950049,0.038421907,-0.033510037,0,3.046849966,-18.9098835
0.304406196,-0.33610782,5.58777523,0.008285061,-0.01010304,-0.039167766,0,0.101458885,-0.26631704,3.803425074,1,-0.003252365,0.018065175,0.011950216,0,0.012404826,-0.007995619,-0.011179637,0,-0.095190153,-0.078383908,0.213896737,0,0.000117917,0.008075461,-0.019727716,0,0.279730409,-0.002588438,1.605738163,1,-6.91E-05,-0.005082529,0.0233592,0,0.000920708,0.0082221,-0.000518734,0,3.886624575,19.40150452
0.327376515,-0.453805655,6.683192253,0.153381228,-0.200021133,1.354178548,1,-0.000943467,0.005836374,-0.033546563,0,0.006803755,-0.001670485,0.157590255,0,-0.003930057,0.004805997,-0.010100255,0,0.002038293,0.245764166,1.195436597,1,0.008553026,-0.009623857,0.000804942,0,0.009151922,0.024297237,0.040380262,0,0.145308658,-0.544609427,4.008103371,1,0.007013171,0.021415466,-0.029654378,0,3.886624575,-19.40150452
0.085795879,-0.277021825,3.401550055,0.008670745,-0.010136191,-0.039732952,0,0.203244671,-0.0615808,2.205217838,1,-0.000893122,0.013805128,0.0048081,0,0.001440325,-0.005396216,-0.023985643,0,-0.14047052,-0.223577231,1.260965943,1,0.008137133,0.010813096,-0.02879562,0,0.005361522,-0.000828551,-0.0038834,0,-0.000513734,-0.006506187,0.027646616,0,0.000818845,0.006385162,-0.00069074,0,2.539510012,17.26403999
0.664440572,-0.268458694,5.288575172,-0.024611313,0.003609745,-0.022396326,0,0.000864637,0.012634479,-0.046461578,0,0.006120196,0.005266726,0.153624639,0,-0.010354268,0.011114796,-0.012641417,0,0.368513137,0.319387108,3.083727837,1,0.010322654,-0.011456558,0.008084456,0,0.002606553,-0.080320925,0.014645464,0,0.299607754,-0.529609978,2.142276525,1,0.011371218,0.000915903,-0.032284904,0,2.539510012,-17.26403999
0.031406749,-0.130159989,3.953774929,0.007778496,-0.009630643,-0.044161487,0,0.134721518,0.084703237,1.08526063,1,-0.001677591,0.011294941,0.004996762,0,0.000645628,-0.004311548,-0.039022349,0,-0.127320409,-0.219650775,2.996753454,1,0.007430034,0.009211496,-0.037652403,0,0.004857367,-0.005155009,-0.022417476,0,-0.000999624,-0.005890096,0.014665076,0,0.005971334,0.009268421,-0.004647216,0,1.298469067,18.21873856
0.564873099,-0.274512082,6.090172291,-0.060987685,0.002337161,-0.026488869,0,-0.026634971,0.15191327,0.018622881,0,0.008209178,-0.020596616,0.153058827,0,-0.004589011,0.005689629,-0.010952624,0,0.388910115,0.128843054,4.753779888,1,0.013431664,-0.004626168,0.011582443,0,-0.004296626,-0.11242491,0.012099735,0,0.234478042,-0.443070412,1.216133475,1,0.016352393,0.017422879,-0.037663691,0,1.298469067,-18.21873856
0.124700859,-0.224135503,6.218850613,0.010009208,-0.010741162,-0.039843787,0,0.003478256,-0.003466659,-0.002782911,0,-0.001768527,0.011529099,0.00697166,0,0.001698109,-0.004455265,-0.032904148,0,0.346142679,0.171495259,2.627484083,1,0.010168928,0.007718534,-0.039542489,0,0.007450165,-0.007400058,-0.027334828,0,-0.257125676,-0.398048222,3.729750633,1,0.004647718,0.009232983,-0.002947546,0,-1.42676127,17.78634453
0.394841254,-0.684142709,5.926084042,-0.076751977,-0.005606428,-0.035018455,0,0.161573872,-0.142881766,3.982154846,1,0.004682066,-0.001477533,0.140317783,0,0.000274582,-0.001013828,-0.010679174,0,0.309511989,-0.562366009,1.61774075,1,0.013371971,-0.010424785,0.006927621,0,0.004674998,-0.03228128,0.049398169,0,0.036135182,-0.121387646,0.019474655,0,-0.058631435,0.193296582,0.155768275,0,-1.42676127,-17.78634453
0.508984268,-0.834076881,8.619325638,-0.000556565,-0.006990589,-0.005795174,0,-0.006295096,0.001972731,-0.034820247,0,0.076394022,-0.313918918,3.838771582,1,-0.000129801,0.001104463,-0.014696257,0,0.002032791,-0.010088035,-0.033301674,0,-0.396294624,-0.507837832,2.044572353,1,0.001790825,-0.00476246,-0.006058992,0,0.833756149,0.017376892,2.848296881,1,-0.001713466,-0.010933173,-0.017643044,0,-4.176753044,17.45087624
0.487817466,-0.826668501,10.77417183,0.003370842,0.001465513,-0.005767719,0,0.645930827,-1.171159029,2.766192436,1,-0.005153791,0.00241217,-0.177850544,0,-0.004770643,0.004228036,-0.002440866,0,-0.012961178,0.009297092,-0.006959947,0,-0.23000209,0.254116535,2.685641289,1,0.003321745,0.038838346,-0.040798582,0,0.001055694,-0.052454516,-0.007859839,0,0.087026052,0.086587325,5.564014912,1,-4.176753044,-17.45087624
