sen0 gfx,sen0 gfy,sen0 gfz,sen0 pil0 fx,sen0 pil0 fy,sen0 pil0 fz,sen0 pil0 dx,sen0 pil0 dy,sen0 pil0 dz,sen0 pil0 contact,sen0 pil1 fx,sen0 pil1 fy,sen0 pil1 fz,sen0 pil1 dx,sen0 pil1 dy,sen0 pil1 dz,sen0 pil1 contact,sen0 pil2 fx,sen0 pil2 fy,sen0 pil2 fz,sen0 pil2 dx,sen0 pil2 dy,sen0 pil2 dz,sen0 pil2 contact,sen0 pil3 fx,sen0 pil3 fy,sen0 pil3 fz,sen0 pil3 dx,sen0 pil3 dy,sen0 pil3 dz,sen0 pil3 contact,sen0 pil4 fx,sen0 pil4 fy,sen0 pil4 fz,sen0 pil4 dx,sen0 pil4 dy,sen0 pil4 dz,sen0 pil4 contact,sen0 pil5 fx,sen0 pil5 fy,sen0 pil5 fz,sen0 pil5 dx,sen0 pil5 dy,sen0 pil5 dz,sen0 pil5 contact,sen0 pil6 fx,sen0 pil6 fy,sen0 pil6 fz,sen0 pil6 dx,sen0 pil6 dy,sen0 pil6 dz,sen0 pil6 contact,sen0 pil7 fx,sen0 pil7 fy,sen0 pil7 fz,sen0 pil7 dx,sen0 pil7 dy,sen0 pil7 dz,sen0 pil7 contact,sen0 pil8 fx,sen0 pil8 fy,sen0 pil8 fz,sen0 pil8 dx,sen0 pil8 dy,sen0 pil8 dz,sen0 pil8 contact,sen1 gfx,sen1 gfy,sen1 gfz,sen1 pil0 fx,sen1 pil0 fy,sen1 pil0 fz,sen1 pil0 dx,sen1 pil0 dy,sen1 pil0 dz,sen1 pil0 contact,sen1 pil1 fx,sen1 pil1 fy,sen1 pil1 fz,sen1 pil1 dx,sen1 pil1 dy,sen1 pil1 dz,sen1 pil1 contact,sen1 pil2 fx,sen1 pil2 fy,sen1 pil2 fz,sen1 pil2 dx,sen1 pil2 dy,sen1 pil2 dz,sen1 pil2 contact,sen1 pil3 fx,sen1 pil3 fy,sen1 pil3 fz,sen1 pil3 dx,sen1 pil3 dy,sen1 pil3 dz,sen1 pil3 contact,sen1 pil4 fx,sen1 pil4 fy,sen1 pil4 fz,sen1 pil4 dx,sen1 pil4 dy,sen1 pil4 dz,sen1 pil4 contact,sen1 pil5 fx,sen1 pil5 fy,sen1 pil5 fz,sen1 pil5 dx,sen1 pil5 dy,sen1 pil5 dz,sen1 pil5 contact,sen1 pil6 fx,sen1 pil6 fy,sen1 pil6 fz,sen1 pil6 dx,sen1 pil6 dy,sen1 pil6 dz,sen1 pil6 contact,sen1 pil7 fx,sen1 pil7 fy,sen1 pil7 fz,sen1 pil7 dx,sen1 pil7 dy,sen1 pil7 dz,sen1 pil7 contact,sen1 pil8 fx,sen1 pil8 fy,sen1 pil8 fz,sen1 pil8 dx,sen1 pil8 dy,sen1 pil8 dz,sen1 pil8 contact
4.855456352233887,-4.633912086486816,4.2176690101623535,3.842388391494751,-3.731958150863648,3.2620503902435303,0.8100024461746216,-0.6710308790206909,0.5206725597381592,1,0.0139350937679409,-0.0034381607547402,-0.0890604928135871,0.0037315462250262,0.0005636581336148,-0.0091133378446102,0,0.0096205379813909,-0.0062736175023019,-0.027936028316617,-0.0005713360151275,-0.0024316310882568,-0.002257956424728,0,1.0346630811691284,-0.8956347107887268,1.0714722871780396,0.3091845214366913,-0.3048993051052093,0.1866329163312912,1,-0.0145932976156473,-0.0013696458190679,0.053827378898859,-0.0029179481789469,0.0018710953881964,-0.0013014207361266,0,-0.0034624717663973,-0.0014192053349688,0.0060988646000623,-0.0005230730166658,0.0018403452122583,-0.0022886707447469,0,-0.0102419685572385,-0.0151546848937869,0.0159986577928066,-0.0030549094080924,-0.0048950752243399,0.0034464998170733,0,-0.0205187480896711,0.0272666998207569,-0.0536879375576972,-0.0049927588552236,0.0086542852222919,0.0007101738592609,0,0.0036655296571552,-0.005930284038186,-0.0210936944931745,0.0038999521639198,-0.000276295497315,-0.0085443072021007,0,-1.8731420040130613,0.5407575368881226,4.21479606628418,0.0862372666597366,0.0102272741496562,0.196359172463417,0.0248950086534023,-0.0019464250653982,0.021084563806653,0,-3.856461524963379,-0.5893410444259644,-0.7749919295310974,-1.0485910177230835,-0.3260173797607422,0.5436450839042664,0,-0.0088372165337204,-0.0119528751820325,-0.0519920252263546,-0.001902371761389,0.0008435486233793,-0.004459339659661,0,1.07469379901886,0.5850648283958435,1.6383100748062134,0.311112642288208,0.1811879277229309,0.2198301702737808,1,-0.0982627049088478,0.0018263380043208,0.4413323104381561,-0.0323927067220211,-0.0013642304111272,0.0783261209726333,0,0.0131900152191519,-0.0034139782655984,0.0138922622427344,0.0035325791686773,-0.0048223077319562,0.011087579652667,0,0.8893323540687561,0.5034500360488892,2.755677461624145,0.2018056958913803,0.1505569070577621,0.3677767515182495,1,0.0117499250918626,0.0523451156914234,0.0167545154690742,0.0021370260510593,0.0054674064740538,0.0034441745374351,0,0.0152161633595824,-0.007448133546859,-0.0205461755394935,0.0012221637880429,0.0011473564663901,-0.0019103568047285,0
1.8229379653930664,-4.200534343719482,7.92926025390625,1.0985432863235474,-0.4027825891971588,0.7897542715072632,0.2843712568283081,-0.0712900459766388,0.1079374626278877,1,-1.7980475425720217,-1.2357041835784912,3.787431478500366,-0.2842008173465729,-0.2839554846286773,-0.5509443283081055,1,0.0081381956115365,0.0034544458612799,-0.0156470127403736,0.000434672285337,-0.0001734935794956,-0.0015109684318304,0,1.8610645532608032,-0.523648738861084,-0.3829829394817352,0.6632806658744812,-0.2818529903888702,0.1600466221570968,0,-1.6911909580230713,-0.7164558172225952,2.781627893447876,-0.469969093799591,-0.1586497575044632,0.13837830722332,1,0.0026950296014547,-0.005948054138571,-0.0080689303576946,7.419726171065122e-05,0.0011833081953227,-0.0014499343233183,0,3.152888298034668,-0.9627923965454102,-0.2838903367519378,1.0704981088638306,-0.5235348343849182,0.5798733234405518,0,-0.8100840449333191,-0.3457158505916595,1.267666935920715,-0.2584947645664215,-0.1741813272237777,0.089390754699707,1,-0.0010688320035114,-0.0109409233555197,-0.0066312728449702,-0.0002964285959023,0.000138505740324,-0.0012862157309427,0,-1.533654808998108,8.449882507324219,13.43231201171875,1.9654096364974976,1.6125222444534302,2.089864015579224,0.5236086845397949,0.3473741710186004,0.1823647767305374,1,-0.8835262656211853,2.2812812328338623,0.8995738625526428,-0.3976318538188934,0.4291381537914276,-0.1800430119037628,1,9.173175931209698e-05,-0.0058495257981121,-0.011341574601829,-7.681498391320929e-05,4.86280805489514e-05,-0.0005350398714654,0,1.9541676044464111,0.0293331202119588,1.9586464166641235,0.6020901203155518,0.0098005579784512,0.261905312538147,1,-1.2776635885238647,0.6459785103797913,7.587448596954346,-0.4993367195129394,0.2826357185840606,1.494803547859192,1,0.0038405270315706,0.0079644368961453,-0.0049420581199228,0.0008694387506693,0.0007399389869533,0.0034390410874038,0,0.5182722210884094,0.3929808735847473,0.1303848475217819,0.166597306728363,0.0593683198094368,0.0093921814113855,0,-3.8160510063171382,3.4796056747436523,0.8094072341918945,-0.603592574596405,1.2823504209518433,-0.5125486850738525,1,0.0018042392330244,0.0060654836706817,-0.0267286635935306,0.0002955358650069,0.0017598187550902,0.0009553330601193,0
2.9019336700439453,-2.1383039951324463,2.9963552951812744,0.4977070987224579,-0.2648330628871918,0.7123064398765564,0.1187064498662948,-0.0532245896756649,0.0984382182359695,1,-0.7920114398002625,-0.5164522528648376,1.412982940673828,-0.2264271825551986,-0.1213275641202926,-0.1162092313170433,1,-0.002921637147665,-0.0040737357921898,-0.0313242711126804,-0.0017350370762869,-0.0041539408266544,-0.0017928502056747,0,1.506008863449097,-0.4064223766326904,0.0367784947156906,0.5213500261306763,-0.2099684327840805,0.1716737151145935,0,-1.698864459991455,-0.510113537311554,2.127493381500244,-0.5104647874832153,-0.1656320542097091,0.1604909151792526,1,0.008234029635787,-0.0023152052890509,-0.0090288063511252,-0.0006271603633649,0.0003064011980313,0.0007970270817168,0,4.60476016998291,-0.1270593553781509,-2.44177770614624,1.7349176406860352,-0.2398081570863723,0.2423248887062072,0,-1.2246841192245483,-0.3070454001426697,1.1828818321228027,-0.3807447552680969,-0.1855219602584839,0.0640146657824516,1,0.0037055653519928,1.0915584425674751e-05,0.0060431165620684,-0.0013666909653693,0.0040456266142427,0.0023164059966802,0,-1.8633345365524288,7.284977912902832,11.176021575927734,1.5227789878845217,0.9469085931777954,1.2995628118515017,0.3577004373073578,0.1793456822633743,0.1058937534689903,1,-0.1498430967330932,0.3291327059268951,0.1029926016926765,-0.0583478808403015,0.0615942664444446,-0.0362851954996585,0,-0.0014079706743359,0.0121450237929821,-0.0791696831583976,-0.0003203082596883,0.001855086768046,-0.0090791089460253,0,1.6862704753875732,0.3318615555763244,0.8851732611656189,0.5475412011146545,0.1142036914825439,0.092773750424385,1,-1.236494541168213,0.8381985425949097,8.473475456237793,-0.519795298576355,0.3882323503494262,1.687993407249451,1,0.0097993183881044,0.0059821987524628,-0.0352046377956867,0.0024065379984676,-0.0024867146275937,0.0025927333626896,0,0.9771429300308228,1.0527477264404297,-1.216225028038025,0.4379632174968719,0.2770709097385406,-0.2066138982772827,0,-4.674692153930664,3.772247552871704,1.7994637489318848,-0.7039694786071777,1.5108596086502075,-0.4376586377620697,1,0.0031114604789763,-0.0042455615475773,-0.0540462546050548,-0.0007468033581972,0.0058561591431498,-0.0057881749235093,0
3.840309381484986,0.7170805335044861,0.2199009507894516,-0.0442450754344463,0.0413701720535755,0.0433175675570964,-0.0082711726427078,0.0078159924596548,0.0053588403388857,0,0.015857620164752,0.0262404102832078,0.0020929088350385,0.0017973514040932,0.0100304819643497,0.0121502857655286,0,-0.001183004816994,-0.0088101765140891,-0.0032663838937878,-0.0009701317176222,0.0004707477928604,-0.0008404776453971,0,0.0081810792908072,0.0042471345514059,-0.0704353302717208,0.0056935115717351,-0.0025919142644852,0.0035071137826889,0,-0.01115267816931,-0.0125085776671767,0.0204006861895322,-0.0019482739735394,-0.0004239409754518,-0.0041792304255068,0,-0.0102572478353977,-0.0090765692293643,0.0061445562168955,-0.0008698647143319,0.0017919319216161,-0.0073283510282635,0,4.077276229858398,0.5204744935035706,-0.1825730055570602,1.4711378812789917,-0.0598501861095428,0.5716590285301208,0,-0.1975756883621215,0.1342775523662567,0.3663440644741058,-0.0605258792638778,0.0315345488488674,0.0521991029381752,0,0.0034081055782735,0.0208660960197448,0.0378758870065212,-0.0122050726786255,0.0011122582945972,0.0192131921648979,0,-6.394467353820801,22.44149398803711,3.005995988845825,0.189558744430542,0.0476730167865753,0.509858250617981,0.0509674102067947,-0.008659609593451,0.0562099255621433,1,0.0125175220891833,-0.147259309887886,0.8068558573722839,0.0017635390395298,-0.0189803894609212,0.1229430362582206,1,0.0267145037651062,-0.0143841197714209,0.7089110016822815,0.0074875690042972,-0.0051843184046447,0.0821162387728691,1,0.1219099685549736,0.0220242124050855,0.7022204995155334,0.0211112815886735,0.0057927337475121,0.1017922982573509,1,0.0092790108174085,0.0100755654275417,0.6375809907913208,-0.0019649034366011,0.0016435494180768,0.1034775748848915,1,-0.0211112722754478,-0.0777775943279266,0.5225396752357483,-0.0096342703327536,0.0020139506086707,0.0347236655652523,1,1.5029361248016355,2.967690944671631,-0.4311622679233551,0.5232542753219604,0.8590958118438721,-0.1638241857290268,0,-8.266593933105469,19.7423152923584,-0.7946768999099731,-0.2844975888729095,6.746837139129639,-1.8342825174331665,0,0.0303221605718135,-0.1088636294007301,0.3438688814640045,0.0094253262504935,-0.0314678624272346,0.1171831265091896,0
0.5352316498756409,-2.650944471359253,6.541823387145996,3.31744122505188,-0.2369415909051895,-0.7503832578659058,1.040432333946228,0.0698720514774322,-0.1239174827933311,0,-4.992702484130859,-0.7213588953018188,2.8439431190490723,-0.1485538780689239,-0.2620010077953338,-2.060119867324829,1,-0.0024392725899815,0.0006184664671309,-0.0356932468712329,-0.0013104603858664,-0.0031642557587474,-0.0032000530045479,0,2.165719985961914,-0.0634546652436256,-0.5236063003540039,0.8342258334159851,-0.1248846724629402,0.0699905082583427,0,-2.9289207458496094,-1.3033623695373535,4.112529277801514,-0.7076097130775452,-0.2009811997413635,-0.0107120424509048,1,0.0117962285876274,0.0110444566234946,-0.0456813238561153,-0.0002083069703076,-0.0005031910259276,0.0088735092431306,0,2.9719066619873047,-0.3552221953868866,0.9237166047096252,0.8867990970611572,-0.2044266313314438,0.4622963368892669,1,-0.0070294830948114,0.0036683632060885,0.0005954001098871,-0.0027514228131622,0.0001835331058828,-0.0023433086462318,0,-0.0005404792609624,0.0140639776363968,0.0164029896259307,-0.0074071888811886,0.0028889863751828,0.008967206813395,0,-58.9444694519043,-12.00230884552002,1.5243191719055176,-53.99817657470703,-15.835265159606934,-9.936735153198242,2.504579305648804,8.751468658447266,-1.3622355461120603,0,-3.1380374431610107,3.947456121444702,0.3859407305717468,-1.1990402936935425,0.6090301275253296,-0.5002136826515198,0,-0.0021630672272294,0.0237663332372903,-0.0340424329042434,-0.0003037157002836,-0.0011096297530457,-0.0053310669027268,0,2.259308099746704,-0.6292181015014648,1.0292420387268066,0.682121753692627,-0.2395078688859939,0.2040644586086273,1,-2.278280019760132,-0.1300974488258361,7.935738563537598,-0.8049485683441162,0.0645904392004013,1.5571457147598269,1,0.0056193280033767,0.0076184496283531,-0.010816503316164,0.0017949941102415,-0.0014067315496504,0.0053216167725622,0,0.186540424823761,0.1412823796272277,0.1153607070446014,0.0624817050993442,-0.0365690439939498,0.018736332654953,0,-1.9892982244491575,0.4879051148891449,2.078312873840332,-0.4229187965393066,0.2308682203292846,0.1002928838133812,1,0.0100213289260864,-0.0157576762139797,-0.0386810302734375,-0.000293764838716,0.0025279012043029,0.0005611849483102,0
5.351198673248291,-2.5101888179779053,4.163661956787109,1.9885262250900269,-1.1006383895874023,1.5798059701919556,0.5906062126159668,-0.171716570854187,0.2319042980670929,1,-0.7365551590919495,-0.4112917780876159,2.2106683254241943,-0.2081168293952942,-0.0629652962088584,-0.0774755030870437,1,-0.0009206187678501,0.0182183366268873,-0.0127682145684957,-0.0001129334341385,0.0001603362179594,-0.0015118471346795,0,1.96583092212677,-0.3574169874191284,-0.4584915935993194,0.7134665846824646,-0.2438413351774215,0.1762299686670303,0,-1.2834441661834717,-0.0134120117872953,2.3274519443511963,-0.3871858716011047,-0.007832646369934,0.2512818574905395,1,0.0080131478607654,-0.007183474022895,-0.0007660741102881,-0.0006092004477977,-0.0002297942264704,-0.0038743941113352,0,4.446151256561279,-0.4980127811431885,-3.423524856567383,1.7866642475128174,-0.4541182219982147,0.2402014434337616,0,-1.036006212234497,-0.1313458830118179,1.9613630771636963,-0.3126605749130249,-0.1127491891384124,0.1837489455938339,1,-0.0003964731295127,-0.0091055687516927,-0.0200768671929836,0.0003835644165519,-0.0030725991819053,-0.0058036302216351,0,-0.8658207058906555,3.900759696960449,15.871753692626951,1.0088773965835571,0.5493068099021912,2.3614187240600586,0.2301887720823288,0.1040321141481399,0.2479997724294662,1,-0.5728320479393005,1.8083492517471316,0.6071255207061768,-0.2643823027610779,0.352672815322876,-0.172178104519844,1,0.0009713073377497,-0.0166146773844957,-0.0149077046662569,-0.0001894544984679,0.0001189983886433,8.260310278274119e-05,0,1.90128755569458,0.2220369577407837,1.677033305168152,0.5650440454483032,0.0469786077737808,0.2581362426280975,1,-1.5736095905303955,0.2284704595804214,8.277379989624023,-0.6167569756507874,0.1771513372659683,1.632053017616272,1,0.0029084323905408,-0.0155066503211855,0.0851400569081306,0.000396424147766,-0.0044790497049689,0.0107251424342393,0,0.6330801844596863,0.3344741761684418,0.525989830493927,0.1925179362297058,0.1068611443042755,0.0629633963108062,1,-2.269980430603028,0.7830761671066284,2.369554281234741,-0.463955283164978,0.3262355029582977,0.0950502529740333,1,0.0034764544107019,0.0071672461926937,-0.0169815830886364,0.0013909210683777,0.0065554771572351,-0.0017154476372525,0
0.8437866568565369,-4.153664588928223,7.557563304901123,3.4940547943115234,-2.28177261352539,0.6202114224433899,1.0342172384262085,-0.3087527155876159,0.1256997883319854,1,-0.4660281538963318,-0.258008599281311,0.9573289752006532,-0.1434677988290786,-0.0600294396281242,-0.057962279766798,1,-0.0025724244769662,-0.0008524764562025,-0.0030786714050918,-0.0003304909914731,-0.0002333682350581,-0.0004770804953295,0,1.8476914167404173,-0.9947938919067384,-0.0521791540086269,0.6226686239242554,-0.4148317277431488,0.1691736727952957,0,-1.9000654220581052,-0.143244594335556,2.991994857788086,-0.5478861331939697,-0.0545625127851963,0.2800015211105346,1,-0.0102372299879789,-0.0046634282916784,-0.0068381754681468,0.0007142312242649,-0.0029460929799824,-0.0006342370761558,0,0.7112556099891663,-0.1710910052061081,0.2613771259784698,0.1967628449201584,-0.1174296438694,0.1431980729103088,0,-2.8256149291992188,-0.3162447214126587,2.76982045173645,-0.775191068649292,-0.2590030431747436,0.2146191149950027,1,-0.0046969046816229,0.0170067604631185,0.0189259145408868,-0.0061431811191141,-0.0033999793231487,0.010316708125174,0,-3.219684362411499,4.328132152557373,9.188714027404783,0.4727313220500946,0.1495107859373092,0.4338284432888031,0.1260954439640045,0.0245523657649755,0.037432599812746,0,-4.516808986663818,2.0672402381896973,0.1839484423398971,-1.4375238418579102,0.1824510991573333,-0.3646286725997925,0,-0.0006613274454139,-0.0351886078715324,-0.0375752449035644,-0.002695660572499,0.0023681090679019,0.0088124526664614,0,1.5367401838302612,0.6896859407424927,1.56523334980011,0.4805060923099518,0.2212765961885452,0.1871834844350814,1,-1.7659531831741333,-0.1869150847196579,6.395792484283447,-0.5906791687011719,-0.0170071702450513,1.2173327207565308,1,0.0191210377961397,0.0055310018360614,0.0333825200796127,0.0046843816526234,-0.0077849314548075,0.018420023843646,0,1.6869778633117676,1.5139914751052856,0.0199092123657464,0.5849207639694214,0.4530742764472961,-0.0619462803006172,0,-0.658477246761322,0.1240805014967918,0.6243566870689392,-0.165374681353569,0.063199833035469,0.0356557369232177,1,0.0066458759829401,0.0001958714274223,-0.0301607064902782,0.0026819412596523,0.0017583863809704,0.0011494415812194,0
4.95419454574585,0.3693230748176574,-4.159135818481445,0.0045560556463897,0.0013519834028556,-0.0358282476663589,0.0070766936987638,0.0024359179660677,-0.0038879406638443,0,-0.0094939954578876,-0.034058503806591,-0.0013366123894229,0.0014656038256362,-0.0051725031808018,-0.0134776001796126,0,0.0031047284137457,-0.0073643941432237,-0.0660145208239555,-0.0038360673934221,-0.0057677533477544,-0.0049572200514376,0,0.2026510685682296,0.014722934924066,0.0925475656986236,0.0717760547995567,-0.0016435501165688,0.0328654758632183,0,-0.0042197629809379,0.0032502214889973,-0.0386244803667068,-0.0037981094792485,-0.001032737432979,0.0034894491545856,0,-0.0240682214498519,-0.0220467820763587,0.0324239619076252,6.185272650327533e-05,0.0009486716007813,-0.015476057305932,0,5.378072738647461,0.4005050659179687,-5.03774356842041,2.295734167098999,0.0419176444411277,-0.2865740358829498,0,-0.5983557105064392,0.0074913636781275,0.905373513698578,-0.1853973120450973,-0.0395818911492824,0.0995387732982635,1,0.0019477886380627,0.0054711978882551,-0.0099335508421063,0.0005304546211846,0.00243511935696,-0.0008729110704734,0,-11.629865646362305,34.747432708740234,-6.130193710327148,-0.0725830197334289,0.0040003512986004,-0.0563909932971,0.0005221919273026,-0.0001463100779801,-0.007113893982023,0,0.046590618789196,0.0714453607797622,-0.1351616829633712,0.0107680279761552,0.0075105321593582,-0.0312577560544014,0,0.0039266445674002,-0.0163117628544569,-0.0203102752566337,-0.0003492152900435,0.0015907406341284,0.0057608080096542,0,0.0255057644098997,0.0113712446764111,0.0067171505652368,0.0083574196323752,0.0049049705266952,-0.0047053918242454,0,-0.0099817952141165,0.0561007745563983,-0.0106706926599144,-0.0029737080913037,0.0212110411375761,0.0039391200989484,0,0.0054263463243842,-2.5622561224736277e-05,-0.0081035494804382,0.0018679539207369,-0.0024638911709189,0.002833642065525,0,0.853521466255188,1.8934190273284912,-0.8162389397621155,0.3100770711898803,0.506568431854248,-0.1744509190320968,0,-12.502254486083984,32.72343826293945,-5.006924152374268,0.1366478055715561,11.911985397338867,-3.016512155532837,0,0.0199837163090705,0.0039922138676047,-0.0831108465790748,0.0053607979789376,0.001622776617296,0.002427032450214,0
-0.22991643846035,0.4487599432468414,7.610201835632324,2.676064729690552,0.77346271276474,0.3055677711963653,0.8301419019699097,0.2258625328540802,-0.0136660886928439,0,-3.188849449157715,-0.4838745594024658,1.9279168844223025,-0.847258448600769,-0.1037755087018013,-0.4347613751888275,1,-0.0065620760433375,-0.0027746411506086,0.0126367937773466,1.9762568626902063e-05,0.0011324116494506,0.0003737996739801,0,2.3513107299804688,0.1251133382320404,-0.1390381604433059,0.9130118489265442,-0.0342673733830452,0.0193800888955593,0,-2.3393664360046387,0.1588301211595535,2.8791394233703613,-0.6814660429954529,-0.0095671275630593,0.3084478974342346,1,-0.0249704793095588,0.0003684384573716,-0.0173791162669658,-0.0009898680727928,-0.0003401173453312,-6.8919575824111234e-06,0,1.150086760520935,-0.025666682049632,0.7347536683082581,0.3222630023956299,-0.0954248383641243,0.2552142441272735,1,-0.850455105304718,-0.1111603826284408,1.8925541639328003,-0.2613746523857116,-0.0971328243613243,0.1723451614379882,1,0.0028248000890016,0.0144616197794675,0.0140501447021961,-0.0067202486097812,-0.0013614918570965,0.0089562302455306,0,-4.468492031097412,-1.487617015838623,6.626447677612305,1.837393403053284,1.215682029724121,-1.9057265520095823,0.7653953433036804,0.2434119880199432,-0.3223935067653656,0,-4.717507362365723,-1.0418944358825684,-1.330286979675293,-1.2074270248413086,-0.4392098188400268,0.0389557443559169,0,-0.0015371380141004,-0.0240168310701847,-0.0212190710008144,-0.0011888783192262,-0.0017943297279998,0.0005993393133394,0,2.085232973098755,-0.7756498456001282,1.5676705837249756,0.6192635297775269,-0.3167829811573028,0.3548003137111664,1,-1.9626176357269287,-0.7440009713172913,5.229066848754883,-0.598100483417511,-0.1972093880176544,0.964141845703125,1,0.016714809462428,-0.0028524154331535,0.0355572290718555,0.0044272257946431,-0.0086449915543198,0.0169989857822656,0,0.4446000158786773,-0.3872192502021789,0.1384385377168655,0.1678237020969391,-0.0318431258201599,0.0283580087125301,0,-2.1571083068847656,0.3071848154067993,2.9233174324035645,-0.4630277752876282,0.1555422097444534,0.2405821084976196,1,-0.013662870042026,-0.0348502397537231,-0.010370111092925,0.001718555460684,0.0018172494601458,0.0006360487313941,0
6.457999706268311,12.454586029052734,-12.743470191955566,-0.0076679172925651,0.012207199819386,0.0346186533570289,-0.0113381715491414,0.0006326854345388,0.0035591535270214,0,0.0007461167988367,-0.0133811114355921,0.0104954056441783,0.0020384523086249,0.0002110833738697,-0.0057550687342882,0,0.0029782264027744,-0.0032752559054642,-0.0315656550228595,0.0001434727601008,-0.0029870818834751,-0.0024925526231527,0,0.4426877498626709,-0.0447872653603553,0.3302967548370361,0.150571197271347,-0.0233805943280458,0.0685875415802002,0,-0.0006328704184852,-0.0041257329285144,-0.0085534285753965,0.0001325419289059,0.0012708641588687,-0.0033893471118062,0,-0.0028426144272089,-0.0098389135673642,0.0071819210425019,-0.0001625425647944,0.0002944548905361,-0.0052972109988331,0,1.6219868659973145,-0.3917175233364105,-0.1488778591156005,0.5018489360809326,-0.3315619528293609,0.339937686920166,0,4.3996758460998535,12.903036117553713,-12.93704891204834,0.777313768863678,3.667370557785034,-0.1525028944015503,0,0.0010688082547858,0.0064690778963267,-1.7530306649859995e-05,-0.0047705578617751,-0.0050628753378987,0.0040500243194401,0,11.16504192352295,29.102060317993164,1.8119724988937376,0.0122950123623013,0.0075732613913714,-0.0351882427930831,0.0028526990208774,-0.002307592658326,-0.0047090859152376,0,0.0089706322178244,0.048284888267517,0.0143241556361317,-0.0008484637364745,0.0056690778583288,-0.0097172269597649,0,0.0013368817744776,-0.0202266704291105,-0.00908740516752,-0.0011528157629072,0.0014969351468607,0.0079877870157361,0,-0.0104847233742475,0.0142427952960133,-0.0344866327941417,-0.0039972928352653,0.0043253572657704,-0.0034498199820518,0,0.0055789458565413,0.0056403893977403,0.0390556082129478,0.0010267944307997,0.002178355352953,0.0093249082565307,0,0.0045527825132012,-0.0013064017985016,0.0062909866683185,0.0009208335541188,-0.003906971309334,0.0055409525521099,0,11.501279830932615,28.89919853210449,1.5207921266555786,4.329901695251465,5.822506904602051,-0.0868890210986137,1,-0.3410135209560394,0.1359419971704483,0.3663564920425415,-0.0770499929785728,0.0667587965726852,0.0047709103673696,0,-0.0174734983593225,0.0127096511423587,-0.0560846291482448,-0.0007673609070479,-0.0012510420056059,0.0033875037916004,0
